,Species,Temp,Medium,unique_id,PopBio_units,model,a,b,c,d,y_0,y_max,mu_max,lam,residuals,fit_success,r_square,aic,bic,best
41,Acinetobacter.clacoaceticus.1,25,TSB,Acinetobacter.clacoaceticus.1 25 TSB,OD_595,baranyi,0.0,0.0,0.0,0.0,-1.6450592947530323,-0.8454646719099854,0.33740970104433754,0.8044661805506088,"[0.2795930898704444, 0.20665096933410454, -0.07265176998674583, -0.11904642620787631, -0.14967222923567314, -0.13998870535763241, -0.035645668938006914, 0.019830348688863908, 0.016638811072703596, 0.0011121162234424276, 0.00734064345105212, -0.0385472847022863, 0.024385856326436972]",1,0.9922213928015425,-8.289967370292036,-44.92257180376738,0
42,Acinetobacter.clacoaceticus.1,35,TSB,Acinetobacter.clacoaceticus.1 35 TSB,OD_595,linear,0.0,0.0,0.0,0.0,-1.0514523013091994,0.0,0.006373158093936571,0.0,"[0.21837503301811123, 0.06612736744073677, -0.003027340320067795, -0.1615468193397233, -0.25378222856998806, -0.27669285631776674, -0.370041330530853, -0.28660208675627785, -0.24174891736291648, -0.19209517340034676, -0.09537551356142826, 0.0058613075397286885, 0.1592120905531369, 0.29799924889699225, 0.47429292064541007, 0.6590442993955423]",1,0.971513740199532,11.43964441286196,-34.421211205208,0
43,Acinetobacter.clacoaceticus.1,35,TSB,Acinetobacter.clacoaceticus.1 35 TSB,OD_595,quadratic,-1.1654986469928268,0.019278242892674095,-0.00010129207977063323,0.0,0.0,0.0,0.0,0.0,"[-0.13791774187118988, 0.04068605435073658, 0.18691418190253506, 0.12791827620775803, 0.01956433044754119, -0.1397296001700059, -0.3644473369067073, -0.2933463672485861, -0.25787504741005784, -0.2209296519208418, -0.13395910500228192, -0.045891673565683355, 0.09065450463660318, 0.21227865561919157, 0.3710250599388152, 0.5450554609909171]",1,0.9797813079931803,7.954615047311493,-37.13365184851869,0
44,Acinetobacter.clacoaceticus.1,35,TSB,Acinetobacter.clacoaceticus.1 35 TSB,OD_595,cubic,-1.3137062772795656,0.04770099378484348,-0.000662453896952863,2.656239506496471e-06,0.0,0.0,0.0,0.0,"[0.1023546148142851, -0.18649296533029047, -0.055544158593736404, 0.10492719485065266, 0.23346431212211854, 0.10742063353344722, -0.28069990281465984, -0.23036175835811035, -0.21120324680211355, -0.19705658869936016, -0.12810901151632237, -0.06510182781777996, 0.03830996813091936, 0.12479918957295699, 0.2463190627637175, 0.396974480660613]",1,0.987086112203954,2.7817475625929617,-41.53393061099744,0
45,Acinetobacter.clacoaceticus.1,35,TSB,Acinetobacter.clacoaceticus.1 35 TSB,OD_595,logistic,0.0,0.0,0.0,0.0,0.009517130268016425,-0.18648699938805327,2.0629840353717044,0.0,"[-0.3773317656718145, -0.3773317656718145, -0.2941015369218485, -0.3003828173250534, -0.24028535832963055, -0.10725620573973338, -0.11209332022698903, -0.02149224204596545, 0.028710164866084797, 0.08548749739895367, 0.18759799305540226, 0.29621685568409484, 0.4632413216995702, 0.7055913876296477, 0.37028022338486055, -0.3068284265183767]",1,0.9649685099221208,16.748852648719783,-28.339414247110398,0
46,Acinetobacter.clacoaceticus.1,35,TSB,Acinetobacter.clacoaceticus.1 35 TSB,OD_595,gompertz,0.0,0.0,0.0,0.0,-1.7034393989496686,-0.449294763831154,0.3102217863815928,1.2318304154490534e-09,"[-0.09727509062982498, -0.09727509062982698, -0.014044861882001936, -0.020326144576152727, 0.03976885234777633, 0.1696799756953139, 1.499877270716432e-06, 0.03160747175597356, 0.026410368276847618, -0.007866421912325672, 0.011561835720755198, -0.007931962196951803, -0.027096130824390663, -0.06376947956010182, -0.03349358073666053, 0.09008041318122673]",1,0.9985736498810096,-32.46920425373716,-76.78488242732756,0
47,Acinetobacter.clacoaceticus.1,35,TSB,Acinetobacter.clacoaceticus.1 35 TSB,OD_595,buchanan,0.0,0.0,0.0,0.0,-1.6066849798713048,-0.4465698639295337,0.24247278620342105,0.00015301560403435666,"[-0.0945501907282047, -0.0945501907282047, -0.011319961978238702, -0.017601242381443616, 0.04249621661397923, 0.1755253692038764, 0.07056381266786305, 0.042830105533760876, 0.004652584559118544, -0.05620531600351952, -0.0428102604808146, -0.05223204087896671, -0.037094292009118845, -0.03622625386061995, 0.0022217761794984803, 0.10423637850983258]",1,0.998289115845269,-29.558940744194736,-73.87461891778513,0
48,Acinetobacter.clacoaceticus.1,35,TSB,Acinetobacter.clacoaceticus.1 35 TSB,OD_595,baranyi,0.0,0.0,0.0,0.0,-1.6644112942757572,-0.44716541290748996,0.3406868167174497,1.6322897611331655e-07,"[-0.09514573970616097, -0.09514573970616097, -0.01191551095623411, -0.018196791493309827, 0.0419002070057608, 0.17301260320655604, -0.006580630132362764, 0.021100538841657634, 0.014264168224282225, -0.018584979787953704, 0.0058502798427889635, -0.001214148872815013, -2.278238081143691e-05, -0.02769047647431755, -0.02827482160127026, 0.046676245579153175]",-2,0.9988077240563893,-35.33728071653257,-79.65295889012296,1
49,Acinetobacter.clacoaceticus.1,5,TSB,Acinetobacter.clacoaceticus.1 5 TSB,OD_595,linear,0.0,0.0,0.0,0.0,-1.3329446414497226,0.0,0.0008214572484805949,0.0,"[0.13497074585292135, 0.10872257767277915, 0.11529957495586174, 0.0813306593822507, 0.05599088058318502, 0.04877928529917974, 0.0035833064221914013, -0.009247347666827666, -0.04148497947834906, -0.08497621687372336, -0.07439681371754892, -0.04928122506101207, -0.07601452206534243, -0.0882712851308819, -0.08021574589870806, -0.11446229715886336, -0.12639008728618695, -0.11021240815467293, -0.12137545818467954, -0.08219361697035277, -0.05436521595123578, -0.019611689016892253, -0.03960659161682556, 0.0027510882133570114, 0.08546728228188738, 0.06647212481195064, 0.1394224517987972, 0.32931556721732047]",1,0.9916775982658069,-41.579781297959386,-120.37593013707064,0
50,Acinetobacter.clacoaceticus.1,5,TSB,Acinetobacter.clacoaceticus.1 5 TSB,OD_595,quadratic,-1.571162899975623,0.002809490439579997,-2.859013596232228e-06,0.0,0.0,0.0,0.0,0.0,"[-0.058012996512319503, -0.04084265666597642, 0.0038439944010418836, 0.00843910881719534, 0.014772206691858747, 0.03759739859996458, 0.019050429488663645, 0.028398405835823204, 0.0162036178084628, -0.010632553229174557, 0.012631234125625057, 0.04779572315837266, 0.027723549103829348, 0.018656923999362363, 0.0267674201997965, -0.010811951518522211, -0.029043849922325893, -0.023391035709930064, -0.04729497112662173, -0.024827671204832535, -0.017101588904676834, -0.0045831935945712665, -0.05128658089499205, -0.03743989037149875, 0.010206991323473469, -0.04373593256335684, -0.010875811111372258, 0.1377936802078077]",1,0.9988225530951687,-94.33664930149465,-171.80059363043068,0
51,Acinetobacter.clacoaceticus.1,5,TSB,Acinetobacter.clacoaceticus.1 5 TSB,OD_595,cubic,-1.6662726926694333,0.004319662660067817,-8.191137195905815e-06,5.109025493384772e-09,0.0,0.0,0.0,0.0,"[0.003972649474918821, -0.00673958668740926, 0.016504997644832486, 0.0026574040758244877, -0.0033529187794719695, 0.010505303287869916, -0.013314001025516276, -0.0059552318334202825, -0.01748932503478473, -0.041274276881944405, -0.013300252150748593, 0.028305471065872334, 0.015760945285487105, 0.014449233045437215, 0.03093437747874095, 0.0015119578093781838, -0.00957512128542537, 0.0028254040465864882, -0.016426175001867493, 0.00901637769729402, 0.017311763757932752, 0.027739843316445967, -0.024357348323766903, -0.019064389866069398, 0.014776366062466906, -0.05600830730370987, -0.045772342182847314, 0.0763571820147646]",-2,0.9994769401004038,-115.05606616575122,-191.1878059845121,1
52,Acinetobacter.clacoaceticus.1,5,TSB,Acinetobacter.clacoaceticus.1 5 TSB,OD_595,logistic,0.0,0.0,0.0,0.0,-26.869822319328097,0.08966550779234483,1.9254937145377515,0.0,"[-0.13131851213904056, -0.13757177771924944, -0.11199962296623045, -0.1249738908099105, -0.13131851213904056, -0.11853520482311253, -0.14373628110016756, -0.13757177771924944, -0.14981450693083753, -0.17331084172627853, -0.14373628110016756, -0.09862578984369741, -0.10536418424809446, -0.09862578984369741, -0.0705753480115896, -0.0848269966718116, -0.07775962932919867, -0.04058730246775455, -0.032755195027824646, 0.026421548786435434, 0.0742448524054855, 0.12799353680976555, 0.12799353680976555, 0.1893463741098853, 0.29305721590834555, 0.29305721590834555, 0.3860024454951254, 0.5948907183835854]",1,0.9719721853652743,-5.58087891266427,-83.04482324160033,0
53,Acinetobacter.clacoaceticus.1,5,TSB,Acinetobacter.clacoaceticus.1 5 TSB,OD_595,gompertz,0.0,0.0,0.0,0.0,-1.6399735581751786,-0.9141076764062214,0.007308316474176513,2.0394793387445986e-07,"[0.0012769043532584456, -0.00520151868681773, 0.020087224403061876, 0.006694525011693209, -0.00015502283073598466, 0.011923921070537191, -0.014216774270693566, -0.009233672705915241, -0.02312258148589974, -0.048811553334232816, -0.021988387116370633, 0.01929839927715793, 0.007485289901887793, 0.007885285458187785, 0.027181530572656265, 0.0014092374530958462, -0.0057567655937171835, 0.010935270910706563, -0.00512288305089359, 0.02217435831142378, 0.029962757083459746, 0.037152436900258934, -0.021313068141980862, -0.02398822641805909, 0.0016683429906851899, -0.07148981043883107, -0.05195390989377491, 0.09711213901626548]",1,0.9992568956437757,-105.22413219111242,-181.35587200987328,0
54,Acinetobacter.clacoaceticus.1,5,TSB,Acinetobacter.clacoaceticus.1 5 TSB,OD_595,buchanan,0.0,0.0,0.0,0.0,-1.5394033062192236,-0.927394296676385,0.0053801913874793605,12.391976448449181,"[-0.011338221131900972, -0.01759148671210986, 0.007980668040909134, -0.0049935998027709205, -0.011338221131900972, 0.0014450861840270557, -0.02375599009302798, -0.01759148671210986, -0.02983421592369795, -0.05333055071913895, -0.02375599009302798, 0.021354501163442174, 0.014616106759045122, 0.021354501163442174, 0.04940494299554998, 0.03515329433532799, 0.04222066167794092, 0.0526719048091544, 0.006473390108539645, 0.008775794827489136, -0.0002752406487713799, -0.0005571783850362166, -0.057431517480346805, -0.05010930232077393, -0.006116516572389541, -0.06014713871293487, -0.024076248221465812, 0.1307814025264491]",1,0.998821061584503,-92.30120322749698,-168.43294304625783,0
55,Acinetobacter.clacoaceticus.1,5,TSB,Acinetobacter.clacoaceticus.1 5 TSB,OD_595,baranyi,0.0,0.0,0.0,0.0,-1.6662612083634911,-0.9105504712010911,0.011383506999545823,7.30154608574729e-06,"[0.00453301454948285, -0.00203031774975726, 0.023156338186851144, 0.009620210086434988, 0.0026063126841933126, 0.014468006408176803, -0.011945948455355682, -0.007285883014552463, -0.02159555023656845, -0.04780378396927054, -0.021580092177431065, 0.0189497209717433, 0.006241129140504231, 0.0056637596661175404, 0.023819803036123077, -0.0031496728542683705, -0.01140382804608242, 0.004340356556758795, -0.01207829124331572, 0.01572138307311577, 0.025340417173549845, 0.03581303588163909, -0.017588543670930656, -0.01464861013922425, 0.015849267687813473, -0.0578897183490974, -0.04967404526857577, 0.07266172348161515]",1,0.99945489726615,-113.90027401516562,-190.0320138339265,0
56,Acinetobacter.clacoaceticus.2,15,TSB,Acinetobacter.clacoaceticus.2 15 TSB,OD_595,linear,0.0,0.0,0.0,0.0,-1.1110891324990924,0.0,0.0006671751283309213,0.0,"[0.21404794384955905, 0.1892190518072947, 0.16456510797065116, 0.1622065017145723, 0.12671168046512804, 0.09158671666958196, 0.017812150646012603, -0.02263851891395774, -0.07859810847727366, -0.11619990436940109, -0.16054491424059425, -0.20880577873747241, -0.2369084523249494, -0.27601314041067715, -0.363835046594135, -0.3888919728861605, -0.408758993840755, -0.3577582498341295, -0.33553787426162074, -0.11855648959052212, -0.013619747765500012, 0.04674390750222379, 0.37429697760640046, 1.099490698358684, 0.5999866055286671]",1,0.939309025895778,22.200438297958293,-48.30873671253895,0
57,Acinetobacter.clacoaceticus.2,15,TSB,Acinetobacter.clacoaceticus.2 15 TSB,OD_595,quadratic,-1.350132861411583,0.005291214236968591,-1.0550914494613345e-05,0.0,0.0,0.0,0.0,0.0,"[-0.2384232736868419, -0.13693373294776867, -0.04744261856624665, 0.05584933933330105, 0.10647394667504595, 0.14897391740814925, 0.1429251717087796, 0.1534784271923837, 0.13862364846819708, 0.12995328885202428, 0.10276777419646765, 0.05869016334634425, 0.022463822420220825, -0.035867947717161286, -0.15562529044053008, -0.2247910278356381, -0.30094023445648865, -0.31553704513490743, -0.37347739764103316, -0.2564369615069241, -0.21084757758926242, -0.15870303853498613, 0.15219570373584812, 0.8689542128682366, 0.373676729823436]",1,0.9638231076122957,11.266078122237179,-58.02422106339186,0
58,Acinetobacter.clacoaceticus.2,15,TSB,Acinetobacter.clacoaceticus.2 15 TSB,OD_595,cubic,-1.5139987804699475,0.013219568718584878,-5.746317737941115e-05,6.805620544585517e-08,0.0,0.0,0.0,0.0,"[0.1248848457725531, 0.015463541272177528, -0.05258224484197038, -0.06245888884981188, -0.07624924858891302, -0.06511174746248827, -0.07126730965749162, -0.03676304990203194, -0.007726972357435802, 0.04126216513954206, 0.08246171156678028, 0.1039923541650346, 0.13514394040924527, 0.13060731432546713, 0.05248416458120897, 0.0047738576672250455, -0.07575658152754572, -0.12419857418716007, -0.253633625176636, -0.2613830383262711, -0.30542210956988347, -0.26651075329824425, 0.016989132027413367, 0.7195768164277967, 0.2314242970294429]",1,0.9786103490727687,0.12824363083170986,-67.94317972992913,0
59,Acinetobacter.clacoaceticus.2,15,TSB,Acinetobacter.clacoaceticus.2 15 TSB,OD_595,logistic,0.0,0.0,0.0,0.0,-49.19359250393225,-0.10570817769822476,19.749677898958986,0.0,"[0.028755069619451623, 0.01995070721839154, 0.011321293022952483, 0.0256035444712015, 0.005516924799838563, -0.013583509354502477, -0.0707172176737445, -0.09575968565563353, -0.1356947455777444, -0.15727201182866757, -0.18497616399553263, -0.21782882691432948, -0.22929064279747846, -0.25298712930512557, -0.3247845058473785, -0.3338169024981995, -0.3376593938115895, -0.2712504482268826, -0.23300554301316934, 0.0012330274253805618, 0.11541469019725148, 0.17701100159122163, 0.5070293839478914, 1.2334557608264216, 0.7333353399332814]",1,0.933253595981329,26.578074128984294,-42.71222505664474,0
60,Acinetobacter.clacoaceticus.2,15,TSB,Acinetobacter.clacoaceticus.2 15 TSB,OD_595,gompertz,0.0,0.0,0.0,0.0,-2.582128511294964,-0.846336955054717,0.6272879267208671,2.670050054387474e-07,"[0.15830952846984303, 0.14950516606878295, 0.1408757518733439, 0.1551580033215929, 0.13507138365022997, 0.11597094949588893, 0.058837241176646904, 0.03379477319475788, -0.006140286727353006, -0.02771755297827616, -0.05542170514514122, -0.08827436806393807, -0.09973618394708705, -0.12343267045473416, -0.1952300469969871, -0.2042624436478081, -0.20810493496119808, -0.1416959893766333, -0.10345108816466186, 0.13053932237888677, 0.15568654640752944, 0.11622634879085858, -0.10957954187617647, 0.13160825761581751, -0.11851984405598359]",-2,0.9909652059633317,-21.417358266722207,-89.48878162748304,1
61,Acinetobacter.clacoaceticus.2,15,TSB,Acinetobacter.clacoaceticus.2 15 TSB,OD_595,buchanan,0.0,0.0,0.0,0.0,-2.53157640472436,-0.8634450289890044,0.9053264355392903,0.911963910002064,"[0.14120145453555555, 0.13239709213449546, 0.12376767793905641, 0.13804992938730543, 0.11796330971594249, 0.09886287556160145, 0.04172916724235942, 0.016686699260470395, -0.023248360661640488, -0.04482562691256364, -0.0725297790794287, -0.10538244199822555, -0.11684425788137454, -0.14054074438902164, -0.21233812093127458, -0.22137051758209558, -0.22521300889548557, -0.15880406331077868, -0.12055915809706541, 0.11367941234148449, 0.2278610751133554, 0.28945738650732555, 0.045632745167423217, 0.04563274740231993, -0.09127448616900335]",1,0.989252004333104,-17.076454267291066,-85.14787762805192,0
62,Acinetobacter.clacoaceticus.2,15,TSB,Acinetobacter.clacoaceticus.2 15 TSB,OD_595,baranyi,0.0,0.0,0.0,0.0,-2.394449539943344,-0.8423933263181604,0.5043635024214672,5.083080623080605e-10,"[0.16225315720639966, 0.15344879480533957, 0.14481938060990052, 0.15910163205814953, 0.1390150123867866, 0.11991457823244556, 0.06278086991320353, 0.0377384019313145, -0.00219665799079638, -0.023773924241719535, -0.051478076408584594, -0.08433073932738144, -0.09579255521053043, -0.11948904171817754, -0.19128641826043047, -0.20031881491125147, -0.20416130622464146, -0.13775236063993623, -0.09950745571002095, 0.1345996818026569, 0.12563053943762081, 0.04722546463517374, -0.16389135969235302, 0.2012372489904366, -0.11378605324197433]",1,0.9906148487357243,-20.466216767946843,-88.5376401287077,0
63,Acinetobacter.clacoaceticus.2,25,TSB,Acinetobacter.clacoaceticus.2 25 TSB,OD_595,linear,0.0,0.0,0.0,0.0,-1.1890828542416214,0.0,0.003030653581794329,0.0,"[0.3876247639745132, 0.240256547636712, -0.17036866449827814, -0.5876735186595028, -0.3065207482653476, -0.40398967696710264, -0.23798191861703488, -0.16924520109282293, -0.0857438012903824, 0.0016412803734415782, 0.11591751787758109, 0.2428405084157903, 0.3810787310267518, 0.5921641800811588]",1,0.9672696673230977,14.464152346851101,-25.988011923649218,0
64,Acinetobacter.clacoaceticus.2,25,TSB,Acinetobacter.clacoaceticus.2 25 TSB,OD_595,quadratic,-1.3965185749362503,0.02431446310037276,-0.0001653754389138861,0.0,0.0,0.0,0.0,0.0,"[-0.18063710221084017, 0.20329107284957404, 0.1403487219887286, -0.1194691615474926, 0.12539543949013254, -0.19555443802458816, -0.2501813534769879, -0.2066062544233196, -0.1488969673945939, -0.09329467353941201, -0.000711356683569031, 0.10411519685231418, 0.21416542833751429, 0.40803544545094184]",1,0.9886297118624922,1.661971899371352,-38.15113504151372,0
65,Acinetobacter.clacoaceticus.2,25,TSB,Acinetobacter.clacoaceticus.2 25 TSB,OD_595,cubic,-1.5259348780750146,0.04759708647675908,-0.0006198377750813053,2.140262160897868e-06,0.0,0.0,0.0,0.0,"[0.006285042675716834, 0.022698843750300624, -0.049146645306431425, -0.1278000201434622, 0.3044223680827962, 0.0017510213381169981, -0.1909565987323214, -0.1686784530107286, -0.13378921180974812, -0.10762904234828174, -0.03594816145184132, 0.04693628514631043, 0.1280704833600006, 0.30378408903465104]",-2,0.9930509840521302,-3.231678361094591,-42.40572797236439,1
66,Acinetobacter.clacoaceticus.2,25,TSB,Acinetobacter.clacoaceticus.2 25 TSB,OD_595,logistic,0.0,0.0,0.0,0.0,9.790793957411319,-0.08492487749125802,18.183599054117376,0.0,"[0.06973490967935181, -0.005662756116427969, -0.34348055084263207, -0.687141120728302, -0.3331809329253601, -0.358679311085096, -0.14999134252987711, -0.07707029067182702, 0.01061544346445209, 0.10302172632888196, 0.22064543130009184, 0.3509158893053719, 0.49333844625017176, 0.7069344967346749]",1,0.960979025043474,18.92531130182962,-20.88779563905544,0
67,Acinetobacter.clacoaceticus.2,25,TSB,Acinetobacter.clacoaceticus.2 25 TSB,OD_595,gompertz,0.0,0.0,0.0,0.0,-1.8712095180058181,-0.799528063527201,0.2953217592581634,5.576766826109747e-09,"[0.341171917102979, 0.2657742513071992, -0.07204354341908215, -0.4157041135140365, -0.06174444436830728, -0.08841710163506311, 0.012595170922568344, 0.028785125623372543, 0.034221218501638395, -0.014466210992525319, -0.01776360028701096, -0.02436677012389521, -0.0553813969273691, 0.06733947699724685]",1,0.9915462420389095,-0.48752418872322245,-39.66157379999302,0
